airline__airline_Air India,airline__airline_Indigo,airline__airline_Jet Airways,airline__airline_Multiple Carriers,airline__airline_other,doj__date_of_journey_month,doj__date_of_journey_week,doj__date_of_journey_day_of_week,doj__date_of_journey_day_of_year,location__source,location__destination,location__source_is_north,location__destination_is_north,time__dep_time_hour,time__dep_time_minute,time__arrival_time_hour,time__arrival_time_minute,time__dep_time_part_of_day,time__arrival_time_part_of_day,duration__duration_rbg_25,duration__duration_rbg_50,duration__duration_rbg_75,duration__duration_cat,duration__duration,stops__total_stops,stops__is_direct_flight,info__additional_info_In-flight meal not included,info__additional_info_No Info,info__additional_info_Other,info__additional_info,price
0.0,0.0,1.0,0.0,0.0,1.0,0.8823529411764705,0.3333333333333333,0.8728813559322035,-0.20392752453481047,-0.22435077863624375,1,0,0.6086956521739131,0.09090909090909091,0.43478260869565216,0.09090909090909091,0.0,0.9529058116232465,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,2.0,1.1410233340288338,1.0,0,0.0,1.0,0.0,0,13044
0.0,0.0,1.0,0.0,0.0,0.6666666666666665,0.5882352941176471,0.0,0.5593220338983051,-0.8579302780061735,-1.8388951667344635,0,1,0.6521739130434783,0.2727272727272727,0.7826086956521738,0.18181818181818182,0.0,0.6673346693386772,2.373007623092956,-0.10797557698615451,-0.10779856245522214,0.0,-0.9176309060366632,0.0,1,0.0,1.0,0.0,0,7229
0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999999,0.0,0.9745762711864407,1.0654183331956164,1.0616943706377096,1,0,0.9130434782608695,0.45454545454545453,0.8260869565217391,0.0,0.17410134257254217,0.6673346693386772,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,2.0,1.3318254343275873,2.0,0,0.0,1.0,0.0,0,13292
0.0,0.0,0.0,1.0,0.0,0.6666666666666665,0.6470588235294118,0.3333333333333333,0.6355932203389831,1.0654183331956164,1.0616943706377096,1,0,0.4782608695652174,0.5454545454545454,0.9130434782608695,0.0,1.0,1.0,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,2.0,-0.12429585742605702,1.0,0,0.0,1.0,0.0,0,13727
0.0,0.0,1.0,0.0,0.0,1.0,0.823529411764706,0.5,0.8220338983050848,-0.20392752453481047,-0.22435077863624375,1,0,0.7826086956521738,1.0,0.9565217391304348,0.6363636363636364,0.20268514508445212,1.0,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,2.0,2.0649071881070085,1.0,0,1.0,0.0,0.0,1,10844
0.0,1.0,0.0,0.0,0.0,0.0,0.23529411764705876,0.3333333333333333,0.22033898305084743,1.0654183331956164,1.0616943706377096,1,0,0.4782608695652174,0.5454545454545454,0.9130434782608695,0.0,1.0,1.0,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,2.0,-0.12429585742605702,1.0,0,0.0,1.0,0.0,0,6416
1.0,0.0,0.0,0.0,0.0,0.0,0.17647058823529405,1.0,0.19491525423728817,-0.8579302780061735,-0.7364841788678915,0,1,0.7391304347826086,0.0,0.8260869565217391,0.8181818181818181,0.20268514508445212,0.6673346693386772,2.373007623092956,-0.10797557698615451,-0.10779856245522214,0.0,-0.9377153376470583,0.0,1,0.0,1.0,0.0,0,7486
0.0,0.0,1.0,0.0,0.0,0.0,0.17647058823529405,0.5,0.1694915254237288,1.0654183331956164,1.0616943706377096,1,0,0.6521739130434783,0.0,0.17391304347826086,0.45454545454545453,0.0,0.9529058116232465,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,2.0,0.3476882854182277,1.0,0,0.0,1.0,0.0,0,12767
0.0,0.0,0.0,1.0,0.0,1.0,0.8823529411764705,0.8333333333333333,0.8983050847457628,1.0654183331956164,1.0616943706377096,1,0,0.43478260869565216,0.36363636363636365,0.8260869565217391,0.0,1.0,0.6673346693386772,-0.36426219153366024,0.02679492458471494,-0.10779856245522214,2.0,-0.2247180154780325,1.0,0,0.0,1.0,0.0,0,11789
0.0,0.0,0.0,1.0,0.0,0.0,0.17647058823529405,0.5,0.1694915254237288,1.0654183331956164,1.0616943706377096,1,0,0.30434782608695654,0.18181818181818182,0.6956521739130435,0.18181818181818182,1.0,0.6673346693386772,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,2.0,-0.1845491522572423,1.0,0,1.0,0.0,0.0,1,5999
0.0,1.0,0.0,0.0,0.0,0.0,0.05882352941176472,0.8333333333333333,0.06779661016949157,-0.8579302780061735,-0.7364841788678915,0,1,0.30434782608695654,0.5454545454545454,0.5217391304347826,0.36363636363636365,1.0,0.0,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,1.0,-0.6866599425171196,1.0,0,0.0,1.0,0.0,0,5694
0.0,0.0,1.0,0.0,0.0,1.0,0.7647058823529412,0.8333333333333333,0.7796610169491525,1.0654183331956164,1.0616943706377096,1,0,0.7826086956521738,0.45454545454545453,0.5217391304347826,0.6363636363636364,0.20268514508445212,0.0,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,2.0,0.9200945863144878,2.0,0,0.0,1.0,0.0,0,14237
0.0,0.0,0.0,0.0,1.0,0.6666666666666665,0.7058823529411765,0.6666666666666666,0.7118644067796611,-0.8579302780061735,-1.8388951667344635,0,1,0.30434782608695654,0.8181818181818181,0.43478260869565216,0.7272727272727273,1.0,0.9529058116232465,2.373007623092956,-0.10797557698615451,-0.10779856245522214,0.0,-0.9176309060366632,0.0,1,0.0,1.0,0.0,0,3419
0.0,0.0,0.0,0.0,1.0,1.0,0.9411764705882352,0.16666666666666666,0.923728813559322,-1.8921912797849618,-0.7364841788678915,1,0,0.5652173913043478,0.2727272727272727,0.6086956521739131,0.8181818181818181,0.0,0.0,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,0.0,-1.0883485747250214,0.0,1,0.0,1.0,0.0,0,2017
0.0,0.0,0.0,1.0,0.0,0.6666666666666665,0.7058823529411765,0.16666666666666666,0.6864406779661016,1.0654183331956164,1.0616943706377096,1,0,0.6086956521739131,1.0,0.0,1.0,0.0,1.0,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,2.0,-0.06404256259487173,1.0,0,0.0,1.0,0.0,0,6878
0.0,0.0,0.0,0.0,1.0,0.33333333333333326,0.4117647058823529,0.0,0.3813559322033898,-0.8579302780061735,-1.8388951667344635,0,1,0.9130434782608695,0.0,1.0,0.9090909090909091,0.17410134257254217,1.0,3.1124885239379285,-0.10797557698615451,-0.10779856245522214,0.0,-0.9276731218418608,0.0,1,0.0,1.0,0.0,0,5403
0.0,0.0,1.0,0.0,0.0,0.33333333333333326,0.2941176470588235,0.0,0.2627118644067796,-0.20392752453481047,-0.22435077863624375,1,0,0.34782608695652173,0.45454545454545453,0.7826086956521738,0.2727272727272727,1.0,0.6673346693386772,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,2.0,-0.08412699420526683,1.0,0,0.0,1.0,0.0,0,12681
1.0,0.0,0.0,0.0,0.0,0.6666666666666665,0.7647058823529412,0.0,0.7372881355932204,1.0654183331956164,1.0616943706377096,1,0,0.8695652173913043,0.0,0.8260869565217391,0.2727272727272727,0.17410134257254217,0.6673346693386772,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,2.0,1.5326697504315383,1.0,0,0.0,1.0,0.0,0,8372
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,-0.8579302780061735,-0.7364841788678915,0,1,0.9130434782608695,0.18181818181818182,1.0,1.0,0.17410134257254217,1.0,2.373007623092956,-0.10797557698615451,-0.10779856245522214,0.0,-0.9377153376470583,0.0,1,0.0,1.0,0.0,0,25703
0.0,0.0,0.0,1.0,0.0,1.0,0.8823529411764705,0.8333333333333333,0.8983050847457628,1.0654183331956164,1.0616943706377096,1,0,0.43478260869565216,0.0,0.8260869565217391,0.2727272727272727,1.0,0.6673346693386772,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,2.0,-0.15442250484164965,1.0,0,0.0,1.0,0.0,0,16108
0.0,0.0,1.0,0.0,0.0,1.0,0.8823529411764705,0.8333333333333333,0.8983050847457628,-1.8921912797849618,-0.7364841788678915,1,0,0.08695652173913043,1.0,0.17391304347826086,0.36363636363636365,0.17410134257254217,0.9529058116232465,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,0.0,-1.098390790530219,0.0,1,0.0,1.0,0.0,0,5678
0.0,0.0,1.0,0.0,0.0,1.0,0.7647058823529412,0.8333333333333333,0.7796610169491525,-1.8921912797849618,-0.7364841788678915,1,0,0.30434782608695654,0.09090909090909091,0.34782608695652173,0.5454545454545454,1.0,0.9529058116232465,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,0.0,-1.098390790530219,0.0,1,0.0,1.0,0.0,0,5678
0.0,0.0,0.0,0.0,1.0,0.6666666666666665,0.6470588235294118,0.3333333333333333,0.6355932203389831,-0.20392752453481047,-0.22435077863624375,1,0,0.8695652173913043,0.36363636363636365,0.3913043478260869,0.09090909090909091,0.17410134257254217,0.9529058116232465,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,2.0,0.26735055897664733,1.0,0,0.0,1.0,0.0,0,8452
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,-0.8579302780061735,-0.7364841788678915,0,1,0.21739130434782608,0.9090909090909091,0.5217391304347826,0.2727272727272727,1.0,0.0,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,2.0,2.3963003096785274,3.0,0,0.0,1.0,0.0,0,12346
0.0,0.0,0.0,1.0,0.0,1.0,0.8823529411764705,0.3333333333333333,0.8728813559322035,1.0654183331956164,1.0616943706377096,1,0,0.17391304347826086,1.0,0.8260869565217391,0.2727272727272727,1.0,0.6673346693386772,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,2.0,0.4581526592754007,1.0,0,0.0,1.0,0.0,0,7155
0.0,1.0,0.0,0.0,0.0,0.6666666666666665,0.5294117647058824,0.3333333333333333,0.5169491525423728,-0.20392752453481047,-0.22435077863624375,1,0,0.8695652173913043,0.36363636363636365,0.9565217391304348,1.0,0.17410134257254217,1.0,-0.3642621799919354,-0.10797557698615451,-0.10779856245522214,0.0,-0.9577997692574535,0.0,1,0.0,1.0,0.0,0,4804
0.0,0.0,0.0,1.0,0.0,0.0,0.05882352941176472,0.3333333333333333,0.0423728813559322,1.0654183331956164,1.0616943706377096,1,0,0.17391304347826086,0.8181818181818181,0.7826086956521738,0.9090909090909091,1.0,0.6673346693386772,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,2.0,0.42802601185980804,1.0,0,0.0,1.0,0.0,0,13875
0.0,0.0,0.0,0.0,1.0,0.6666666666666665,0.5294117647058824,0.3333333333333333,0.5169491525423728,-0.8579302780061735,-1.8388951667344635,0,1,0.3913043478260869,0.5454545454545454,0.5217391304347826,0.36363636363636365,1.0,0.0,3.1124885239379285,-0.10797557698615451,-0.10779856245522214,0.0,-0.9276731218418608,0.0,1,0.0,1.0,0.0,0,4423
0.0,0.0,1.0,0.0,0.0,0.0,0.05882352941176472,0.8333333333333333,0.06779661016949157,1.0654183331956164,1.0616943706377096,1,0,0.8260869565217391,0.2727272727272727,0.7826086956521738,0.9090909090909091,0.20268514508445212,0.6673346693386772,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,2.0,1.5728386136523285,1.0,0,0.0,1.0,0.0,0,16289
0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.016949152542372947,-0.8579302780061735,-0.7364841788678915,0,1,0.7826086956521738,0.45454545454545453,0.9130434782608695,0.36363636363636365,0.20268514508445212,1.0,2.373007623092956,-0.10797557698615451,-0.10779856245522214,0.0,-0.9176309060366632,0.0,1,0.0,1.0,0.0,0,8855
0.0,0.0,1.0,0.0,0.0,1.0,0.9999999999999999,0.5,1.0,-0.8579302780061735,-1.8388951667344635,0,1,0.4782608695652174,0.18181818181818182,0.6086956521739131,0.09090909090909091,1.0,0.0,2.373007623092956,-0.10797557698615451,-0.10779856245522214,0.0,-0.9176309060366632,0.0,1,1.0,0.0,0.0,1,5769
0.0,0.0,0.0,1.0,0.0,0.0,0.23529411764705876,0.3333333333333333,0.22033898305084743,1.0654183331956164,1.0616943706377096,1,0,0.5652173913043478,0.0,0.9130434782608695,0.0,0.0,1.0,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,2.0,-0.3050557419196129,1.0,0,0.0,1.0,0.0,0,6883
0.0,0.0,0.0,0.0,1.0,0.0,0.17647058823529405,0.0,0.14406779661016955,-0.8579302780061735,-0.7364841788678915,0,1,0.9130434782608695,0.18181818181818182,0.0,0.09090909090909091,0.17410134257254217,1.0,2.373007623092956,-0.10797557698615451,-0.10779856245522214,0.0,-0.9176309060366632,0.0,1,0.0,1.0,0.0,0,11598
0.0,0.0,1.0,0.0,0.0,1.0,0.8823529411764705,0.3333333333333333,0.8728813559322035,1.0654183331956164,1.0616943706377096,1,0,0.8695652173913043,0.0,0.8260869565217391,0.0,0.17410134257254217,0.6673346693386772,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,2.0,1.5025431030159455,2.0,0,0.0,1.0,0.0,0,14300
0.0,0.0,0.0,0.0,1.0,1.0,0.9999999999999999,0.0,0.9745762711864407,-1.8921912797849618,-0.7364841788678915,0,1,0.7391304347826086,0.8181818181818181,0.8695652173913043,0.09090909090909091,0.20268514508445212,1.0,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,0.0,-0.987926416673046,0.0,1,0.0,1.0,0.0,0,11982
0.0,0.0,1.0,0.0,0.0,0.0,0.05882352941176472,0.8333333333333333,0.06779661016949157,1.0654183331956164,1.0616943706377096,1,0,0.34782608695652173,0.36363636363636365,0.17391304347826086,0.45454545454545453,1.0,0.9529058116232465,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,2.0,1.1510655498340314,2.0,0,0.0,1.0,0.0,0,18909
0.0,0.0,1.0,0.0,0.0,0.6666666666666665,0.6470588235294118,0.8333333333333333,0.6610169491525424,-0.20392752453481047,-0.22435077863624375,1,0,0.8695652173913043,0.0,0.3913043478260869,0.36363636363636365,0.17410134257254217,0.9529058116232465,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,2.0,0.3376460696130301,1.0,0,0.0,1.0,0.0,0,14781
0.0,0.0,1.0,0.0,0.0,0.33333333333333326,0.47058823529411764,0.3333333333333333,0.4576271186440678,-0.8579302780061735,-1.8388951667344635,0,1,0.4782608695652174,0.18181818181818182,0.6086956521739131,0.09090909090909091,1.0,0.0,2.373007623092956,-0.10797557698615451,-0.10779856245522214,0.0,-0.9176309060366632,0.0,1,1.0,0.0,0.0,1,4544
0.0,0.0,1.0,0.0,0.0,0.6666666666666665,0.7058823529411765,0.16666666666666666,0.6864406779661016,-0.20392752453481047,-0.22435077863624375,1,0,0.8695652173913043,0.0,0.17391304347826086,0.7272727272727273,0.17410134257254217,0.9529058116232465,-0.36426219153366024,0.02679492458471494,-0.10779856245522214,2.0,-0.2247180154780325,1.0,0,1.0,0.0,0.0,1,10844
0.0,1.0,0.0,0.0,0.0,0.33333333333333326,0.3529411764705882,0.16666666666666666,0.3305084745762712,-0.8579302780061735,-1.8388951667344635,0,1,0.9565217391304348,0.18181818181818182,0.043478260869565216,0.0,0.17410134257254217,1.0,3.1124885239379285,-0.10797557698615451,-0.10779856245522214,0.0,-0.9276731218418608,0.0,1,0.0,1.0,0.0,0,3943
0.0,0.0,1.0,0.0,0.0,1.0,0.8823529411764705,0.3333333333333333,0.8728813559322035,-0.8579302780061735,-1.8388951667344635,0,1,0.4782608695652174,0.18181818181818182,0.6086956521739131,0.09090909090909091,1.0,0.0,2.373007623092956,-0.10797557698615451,-0.10779856245522214,0.0,-0.9176309060366632,0.0,1,1.0,0.0,0.0,1,5769
0.0,0.0,1.0,0.0,0.0,0.0,0.17647058823529405,0.5,0.1694915254237288,1.0654183331956164,1.0616943706377096,1,0,0.8260869565217391,0.2727272727272727,0.7826086956521738,0.9090909090909091,0.20268514508445212,0.6673346693386772,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,2.0,1.5728386136523285,2.0,0,1.0,0.0,0.0,1,8938
0.0,1.0,0.0,0.0,0.0,0.0,0.17647058823529405,0.5,0.1694915254237288,-0.8579302780061735,-0.7364841788678915,0,1,0.8695652173913043,0.0,0.9565217391304348,1.0,0.17410134257254217,1.0,2.373007623092956,-0.10797557698615451,-0.10779856245522214,0.0,-0.9176309060366632,0.0,1,0.0,1.0,0.0,0,6144
0.0,0.0,1.0,0.0,0.0,0.0,0.17647058823529405,1.0,0.19491525423728817,-0.20392752453481047,-0.22435077863624375,1,0,0.2608695652173913,0.5454545454545454,0.8260869565217391,0.7272727272727273,1.0,0.6673346693386772,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,2.0,0.31756163800263504,1.0,0,0.0,1.0,0.0,0,13339
0.0,1.0,0.0,0.0,0.0,0.0,0.11764705882352944,0.6666666666666666,0.11864406779661019,1.0654183331956164,1.0616943706377096,1,0,0.21739130434782608,0.6363636363636364,0.34782608695652173,0.9090909090909091,1.0,0.9529058116232465,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,1.0,-0.877462042815873,0.0,1,0.0,1.0,0.0,0,5406
1.0,0.0,0.0,0.0,0.0,0.6666666666666665,0.6470588235294118,0.8333333333333333,0.6610169491525424,1.0654183331956164,1.0616943706377096,1,0,0.13043478260869565,0.9090909090909091,0.8260869565217391,0.2727272727272727,0.17410134257254217,0.6673346693386772,-0.36426219153366024,-0.10797557698615451,10.510321322463088,2.0,0.5887014647429688,1.0,0,0.0,1.0,0.0,0,8879
0.0,0.0,1.0,0.0,0.0,0.0,0.05882352941176472,0.3333333333333333,0.0423728813559322,1.0654183331956164,1.0616943706377096,1,0,0.3913043478260869,0.0,0.17391304347826086,0.45454545454545453,1.0,0.9529058116232465,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,2.0,1.070727823392451,1.0,0,0.0,1.0,0.0,0,15764
0.0,1.0,0.0,0.0,0.0,1.0,0.823529411764706,0.0,0.7966101694915255,-0.8579302780061735,-1.8388951667344635,0,1,0.7826086956521738,0.45454545454545453,0.9130434782608695,0.36363636363636365,0.20268514508445212,1.0,2.373007623092956,-0.10797557698615451,-0.10779856245522214,0.0,-0.9176309060366632,0.0,1,0.0,1.0,0.0,0,4823
0.0,0.0,1.0,0.0,0.0,0.0,0.11764705882352944,0.16666666666666666,0.09322033898305082,-0.8579302780061735,-0.7364841788678915,0,1,0.7826086956521738,1.0,0.43478260869565216,0.45454545454545453,0.20268514508445212,0.9529058116232465,-0.36426219153366024,-0.10797557698615451,6.860083455077972,2.0,0.5987436805481664,1.0,0,1.0,0.0,0.0,1,11087
0.0,0.0,1.0,0.0,0.0,0.0,0.05882352941176472,0.8333333333333333,0.06779661016949157,-0.8579302780061735,-0.7364841788678915,0,1,0.34782608695652173,0.0,0.43478260869565216,0.45454545454545453,1.0,0.9529058116232465,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,2.0,1.914273951029045,1.0,0,1.0,0.0,0.0,1,11087
0.0,0.0,0.0,1.0,0.0,1.0,0.823529411764706,0.5,0.8220338983050848,1.0654183331956164,1.0616943706377096,1,0,0.30434782608695654,0.5454545454545454,0.8260869565217391,0.0,1.0,0.6673346693386772,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,2.0,0.11671732189868411,1.0,0,0.0,1.0,0.0,0,12524
1.0,0.0,0.0,0.0,0.0,1.0,0.8823529411764705,0.3333333333333333,0.8728813559322035,1.0654183331956164,1.0616943706377096,1,0,0.5652173913043478,0.0,0.8260869565217391,0.2727272727272727,0.0,0.6673346693386772,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,1.0,-0.5159422738287613,1.0,0,0.0,1.0,0.0,0,8372
0.0,0.0,0.0,0.0,1.0,0.6666666666666665,0.5294117647058824,0.3333333333333333,0.5169491525423728,1.0654183331956164,1.0616943706377096,1,0,0.30434782608695654,0.45454545454545453,0.5652173913043478,0.6363636363636364,1.0,0.0,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,1.0,-0.5259844896339589,1.0,0,0.0,1.0,0.0,0,5842
0.0,0.0,1.0,0.0,0.0,0.6666666666666665,0.6470588235294118,0.8333333333333333,0.6610169491525424,1.0654183331956164,1.0616943706377096,1,0,0.34782608695652173,0.0,0.8260869565217391,0.0,1.0,0.6673346693386772,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,2.0,0.05646402706749883,1.0,0,0.0,1.0,0.0,0,15554
0.0,0.0,1.0,0.0,0.0,0.6666666666666665,0.5882352941176471,0.5,0.5847457627118644,-0.20392752453481047,-0.22435077863624375,1,0,0.6086956521739131,0.09090909090909091,0.17391304347826086,0.7272727272727273,0.0,0.9529058116232465,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,2.0,0.48827930669099334,1.0,0,1.0,0.0,0.0,1,8586
0.0,1.0,0.0,0.0,0.0,0.0,0.11764705882352944,0.6666666666666666,0.11864406779661019,-1.8921912797849618,-0.7364841788678915,0,1,0.8260869565217391,0.6363636363636364,0.9130434782608695,1.0,0.20268514508445212,1.0,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,0.0,-0.987926416673046,0.0,1,0.0,1.0,0.0,0,6297
0.0,0.0,0.0,1.0,0.0,0.6666666666666665,0.7058823529411765,0.16666666666666666,0.6864406779661016,1.0654183331956164,1.0616943706377096,1,0,0.30434782608695654,0.18181818181818182,0.7826086956521738,0.18181818181818182,1.0,0.6673346693386772,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,2.0,0.05646402706749883,1.0,0,0.0,1.0,0.0,0,7038
0.0,1.0,0.0,0.0,0.0,0.6666666666666665,0.6470588235294118,0.3333333333333333,0.6355932203389831,1.0654183331956164,1.0616943706377096,1,0,0.34782608695652173,0.6363636363636364,0.6956521739130435,0.18181818181818182,1.0,0.6673346693386772,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,2.0,-0.3552668209456006,1.0,0,0.0,1.0,0.0,0,6442
0.0,0.0,1.0,0.0,0.0,0.6666666666666665,0.5882352941176471,0.5,0.5847457627118644,-0.20392752453481047,-0.22435077863624375,1,0,0.6086956521739131,0.09090909090909091,0.7826086956521738,0.2727272727272727,0.0,0.6673346693386772,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,2.0,2.1251604829381936,1.0,0,1.0,0.0,0.0,1,7757
0.0,0.0,0.0,0.0,1.0,0.6666666666666665,0.5294117647058824,0.6666666666666666,0.5338983050847457,-0.8579302780061735,-1.8388951667344635,0,1,0.4782608695652174,0.18181818181818182,0.5652173913043478,1.0,1.0,0.0,2.373007623092956,-0.10797557698615451,-0.10779856245522214,0.0,-0.9377153376470583,0.0,1,0.0,1.0,0.0,0,4483
0.0,0.0,0.0,1.0,0.0,0.6666666666666665,0.6470588235294118,0.3333333333333333,0.6355932203389831,1.0654183331956164,1.0616943706377096,1,0,0.6086956521739131,0.0,0.043478260869565216,0.5454545454545454,0.0,1.0,-0.36426219153366024,-0.10797557698615451,-0.10779856245522214,2.0,0.11671732189868411,1.0,0,0.0,1.0,0.0,0,13727
